edinet_code,name,period_end,doc_id,pdf_employees,xbrl_standard,xbrl_extension,extension_element,salary_yen,verdict,resolved_employees,resolved_source,basis_change_note,reorganization_note
E31755,株式会社かんぽ生命保険,2023-03-31,S100QYAP,,19148,11028,NumberOfEmployeesSalesStaff,,XBRL標準タグ（給与非公表のため内訳タグの合計で検算・一致）,19148,XBRL標準タグ,,
E31755,株式会社かんぽ生命保険,2024-03-31,S100TOB2,,18427,9673,NumberOfEmployeesSalesStaff,,XBRL標準タグ（給与非公表のため内訳タグの合計で検算・一致）,18427,XBRL標準タグ,,
E31755,株式会社かんぽ生命保険,2025-03-31,S100VXF5,,17952,9486,NumberOfEmployeesSalesStaff,,XBRL標準タグ（給与非公表のため内訳タグの合計で検算・一致）,17952,XBRL標準タグ,,
E31755,株式会社かんぽ生命保険,2026-03-31,S100YD29,,17706,9509,NumberOfEmployeesSalesStaff,,XBRL標準タグ（給与非公表のため内訳タグの合計で検算・一致）,17706,XBRL標準タグ,,
E32292,ＳＧホールディングス株式会社,2021-03-31,S100LT3H,220,220,,,7047679,XBRL標準タグと一致,220,有報PDF（標準タグと一致）,,
E32292,ＳＧホールディングス株式会社,2022-03-31,S100OLAQ,231,231,,,7289767,XBRL標準タグと一致,231,有報PDF（標準タグと一致）,,
E32292,ＳＧホールディングス株式会社,2023-03-31,S100R4RK,294,294,,,7626527,XBRL標準タグと一致,294,有報PDF（標準タグと一致）,,
E32292,ＳＧホールディングス株式会社,2024-03-31,S100TWLI,234,234,,,7387114,XBRL標準タグと一致,234,有報PDF（標準タグと一致）,,
E32292,ＳＧホールディングス株式会社,2025-03-31,S100W6EF,236,236,,,7691947,XBRL標準タグと一致,236,有報PDF（標準タグと一致）,,
E32292,ＳＧホールディングス株式会社,2026-03-31,S100Y9P7,242,242,,,7864340,XBRL標準タグと一致,242,有報PDF（標準タグと一致）,,
E38082,スカイマーク株式会社,2023-03-31,S100R69Y,2393,2393,,,5312000,XBRL標準タグと一致（セル位置方式・通常表）,2393,有報PDF（標準タグと一致）,,
E38082,スカイマーク株式会社,2024-03-31,S100TSEY,2470,2470,,,5776000,XBRL標準タグと一致（セル位置方式・通常表）,2470,有報PDF（標準タグと一致）,,
E38082,スカイマーク株式会社,2025-03-31,S100W68U,2661,2661,,,5778000,XBRL標準タグと一致（セル位置方式・通常表）,2661,有報PDF（標準タグと一致）,,
E38082,スカイマーク株式会社,2026-03-31,S100YJR8,2738,2738,,,5932000,XBRL標準タグと一致（セル位置方式・通常表）,2738,有報PDF（標準タグと一致）,,
